Feature ID,T14,S15,T18,S01,S23,T28,T03,S04,Taxon,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence,DomainBactOnly
b6635d67cb594473ddba9f8cfba5d13d,27,0,146,0,0,117,200,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_vulgatus,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides, s__Bacteroides_vulgatus,0.993620952,No
0006cdcab3689e4937d3fa43f433549a,130,0,0,105,0,166,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae; g__uncultured; s__uncultured_Rhizobiales,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methyloligellaceae,g__uncultured, s__uncultured_Rhizobiales,0.994802016,No
4811cd03058c03312e941aa4ec275edc,0,39,151,244,182,15,0,232,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kordiimonadales; f__Kordiimonadaceae; g__Kordiimonas; s__uncultured_Kordiimonas,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Kordiimonadales,f__Kordiimonadaceae,g__Kordiimonas, s__uncultured_Kordiimonas,0.885757562,No
eb366619a32f6447e784066e275a2e3a,1,0,270,0,0,65,48,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Endozoicomonadaceae; g__Endozoicomonas; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Endozoicomonadaceae,g__Endozoicomonas, s__uncultured_bacterium,0.821728049,No
dcc1c5a5aee331599135d9a4b3f995c3,103,25,0,184,103,3,0,76,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae; g__Kiloniella; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Kiloniellales,f__Kiloniellaceae,g__Kiloniella, s__uncultured_bacterium,0.832005615,No
3b586806a0718e8a8d6f3ca374ac10dc,0,1289,0,0,0,0,0,0,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Fusibacteraceae; g__Fusibacter; s__Clostridiales_bacterium,d__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Fusibacteraceae,g__Fusibacter, s__Clostridiales_bacterium,0.99986111,No
762c63c2523466e5c18168ed06a73211,0,120,63,93,153,191,25,235,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Nautella,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Nautella,NA,0.980715217,No
05774099d2367930485321f967ce5d26,132,0,238,0,0,161,124,0,d__Bacteria,d__Bacteria,NA,NA,NA,NA,NA,NA,0.998085665,Yes
4db511398426d52d3534b1cb9889b9b4,54,0,49,536,134,55,0,127,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Nitrincolaceae; g__Neptuniibacter; s__Neptuniibacter_caesariensis,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Nitrincolaceae,g__Neptuniibacter, s__Neptuniibacter_caesariensis,0.717739505,No
b69e812289c3914f0e5b68f19d221ba5,6,0,100,0,0,672,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Endozoicomonadaceae; g__Endozoicomonas; s__Endozoicomonas_acroporae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Endozoicomonadaceae,g__Endozoicomonas, s__Endozoicomonas_acroporae,0.75052847,No
7ab671773e4b152047a5b0dc4653e747,49,35,31,206,202,54,0,147,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__JTB23; f__JTB23; g__JTB23; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__JTB23,f__JTB23,g__JTB23, s__uncultured_bacterium,0.964700452,No
f47fa376e0e0c37c1f859af86384efab,0,0,0,331,0,39,0,761,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Terasakiellaceae; g__Terasakiella; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Terasakiellaceae,g__Terasakiella, s__uncultured_bacterium,0.987949002,No
ef18325ddf86d0dd5abf53619f0c289b,137,33,106,43,84,25,124,50,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__Parvibaculaceae; g__Pyruvatibacter; s__Pyruvatibacter_mobilis,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Parvibaculales,f__Parvibaculaceae,g__Pyruvatibacter, s__Pyruvatibacter_mobilis,0.924657673,No
0671f94cfb0b30d94c5cf65f3a763aa1,0,37,0,19,80,543,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,NA,NA,0.999999986,No
4516aa60a483dd8c7bbc57098c45f1a5,47,0,45,0,0,144,150,0,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium,d__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,NA,0.999991425,No
ff6c17b16fa11f84abfebf33633091cf,372,0,380,64,0,0,0,64,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Milano-WF1B-44; f__Milano-WF1B-44; g__Milano-WF1B-44; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Milano-WF1B-44,f__Milano-WF1B-44,g__Milano-WF1B-44, s__uncultured_bacterium,0.953767867,No
a44b39d7c762288051274808dd87180a,0,42,0,486,200,0,0,418,d__Bacteria; p__Myxococcota; c__Polyangia; o__Blfdi19; f__Blfdi19; g__Blfdi19; s__uncultured_bacterium,d__Bacteria,p__Myxococcota,c__Polyangia,o__Blfdi19,f__Blfdi19,g__Blfdi19, s__uncultured_bacterium,0.961115361,No
3688c2f2d8f4665dc358252c1cd83adf,24,0,268,0,0,199,270,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Endozoicomonadaceae; g__Endozoicomonas; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Endozoicomonadaceae,g__Endozoicomonas, s__uncultured_bacterium,0.746118038,No
dcd4030bd55a4bbc6d5d935b8ba2797d,105,0,0,0,0,0,0,0,d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Arcobacter,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Arcobacteraceae,g__Arcobacter,NA,0.949567281,No
1709bcf98c21dc0cb7cd0a1dc209101f,12,0,0,0,0,565,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Endozoicomonadaceae; g__Endozoicomonas; s__Endozoicomonas_acroporae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Endozoicomonadaceae,g__Endozoicomonas, s__Endozoicomonas_acroporae,0.920593233,No
fc60090ddca282fadeeb4dfa12594b80,13,0,0,0,0,0,0,0,d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae; g__Geobacter; s__Geobacter_anodireducens,d__Bacteria,p__Desulfobacterota,c__Desulfuromonadia,o__Geobacterales,f__Geobacteraceae,g__Geobacter, s__Geobacter_anodireducens,0.768680377,No
7ad79646aba06832c527b08341b71564,46,741,0,17,62,73,0,39,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Saccharospirillaceae; g__Thalassolituus; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Saccharospirillaceae,g__Thalassolituus, s__uncultured_bacterium,0.95371689,No
54f506a9f90ba68109fe39ae3b6edd61,0,0,0,346,154,0,0,583,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix; s__uncultured_bacterium,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae,g__Crocinitomix, s__uncultured_bacterium,0.998379778,No
61a9b961722928885bee687f20bc568f,44,54,30,102,55,0,0,103,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kordiimonadales; f__Kordiimonadaceae; g__Kordiimonas,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Kordiimonadales,f__Kordiimonadaceae,g__Kordiimonas,NA,0.999976232,No
409f711b59152d57926cf444c5577087,113,0,245,0,0,105,119,0,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_salivarius,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus, s__Streptococcus_salivarius,0.803433378,No
425e3dddc763f687ee2e9ecded4622dd,0,0,45,0,0,54,376,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_Ga6A1_group; s__uncultured_bacterium,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotellaceae_Ga6A1_group, s__uncultured_bacterium,0.999999978,No
6e7317c14238561fe5865674e3a3206d,45,0,0,0,0,0,0,0,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,NA,0.999999999,No
945b751fdfe9b2acd59f88355e51d599,155,3,0,7,57,115,23,6,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Phormidesmiales; f__Nodosilineaceae,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Phormidesmiales,f__Nodosilineaceae,NA,NA,0.999999016,No
60d8fd6d1ead2d8514b34f2a4753d8fc,0,3,0,0,0,273,0,12,d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Waddliaceae; g__Waddlia; s__Waddlia_chondrophila,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Waddliaceae,g__Waddlia, s__Waddlia_chondrophila,0.962996309,No
99c8165317061a8cc7d0b91f96c1a602,0,0,64,0,0,63,0,0,d__Archaea; p__Halobacterota; c__Halobacteria; o__Halobacterales; f__Haloferacaceae; g__Haloquadratum,d__Archaea,p__Halobacterota,c__Halobacteria,o__Halobacterales,f__Haloferacaceae,g__Haloquadratum,NA,0.999581007,No
c29919216bd6a6713038fd18691cc505,0,0,0,0,0,75,0,0,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,NA,0.999999392,No
4b168fe54bfc06c0f97f08dc5a89cdfd,0,0,0,0,0,0,831,0,d__Bacteria; p__Firmicutes; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus; s__uncultured_bacterium,d__Bacteria,p__Firmicutes,c__Bacilli,o__Brevibacillales,f__Brevibacillaceae,g__Brevibacillus, s__uncultured_bacterium,0.937902516,No
c0849706e28dbc368f2168a8f24e663e,0,43,0,119,218,0,0,135,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,NA,0.995597693,No
6e2982a6eeef5f9ddf1d5ef8270b2a31,0,0,57,0,0,0,204,0,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,NA,0.999931113,No
4dfc05fef7d4dc98bcaa67100062b9b4,0,0,0,11,5,0,877,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,NA,0.955451594,No
f61c1d7fe4ef79fc14d2791c6071e75d,104,73,33,116,221,75,0,142,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__JTB23; f__JTB23; g__JTB23; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__JTB23,f__JTB23,g__JTB23, s__uncultured_bacterium,0.922539842,No
5285eef6223a3920cbac25d25bccef65,0,0,470,0,0,227,0,0,d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium,d__Bacteria,p__Fusobacteriota,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,NA,0.999965458,No
e1988c1028d7e44dc9ed56a20ab51968,82,28,0,126,38,411,13,105,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__uncultured,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__uncultured,NA,0.986374273,No
da2d2d7ffa3b6bf615c63a6d84062d3a,0,0,0,165,74,87,0,157,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__Phycisphaera; s__uncultured_Planctomycetales,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__Phycisphaera, s__uncultured_Planctomycetales,0.995130731,No
cf1fced18729cf08cc0b8ee92d08df16,42,11,0,43,154,0,0,44,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02; s__uncultured_bacterium,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02, s__uncultured_bacterium,0.737217347,No
b092d35e85dfa65bd9c5b4e1079b8f1e,0,0,0,0,0,689,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Endozoicomonadaceae; g__Endozoicomonas; s__Endozoicomonas_acroporae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Endozoicomonadaceae,g__Endozoicomonas, s__Endozoicomonas_acroporae,0.97467789,No
75afe98f03f45780d298dc234ba7440d,94,0,106,50,14,77,0,21,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Parahaliea; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Halieaceae,g__Parahaliea, s__uncultured_bacterium,0.967165216,No
75ecc7697dd637046fcb22e9002fe8c9,0,549,0,285,0,0,0,39,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__uncultured; g__uncultured; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__uncultured,g__uncultured, s__uncultured_bacterium,0.999082958,No
90ceebe00cc98754e183eb550a272f8e,42,128,47,110,40,0,0,138,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Alteromonadaceae; g__uncultured,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Alteromonadaceae,g__uncultured,NA,0.987386386,No
c6c0543553a41a4b82ac565f68668f0b,0,46,0,71,715,0,0,20,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__Tenacibaculum_litopenaei,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Tenacibaculum, s__Tenacibaculum_litopenaei,0.989275449,No
3b773fbd9fa9bc9febf4cb667e9b3110,163,24,79,106,57,0,0,85,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__JTB23; f__JTB23; g__JTB23; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__JTB23,f__JTB23,g__JTB23, s__uncultured_bacterium,0.991842821,No
680a6d0ac36d64e8611eb78b81cb9043,0,0,159,0,0,0,385,0,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__Lactococcus_taiwanensis,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Lactococcus, s__Lactococcus_taiwanensis,0.879319245,No
535a30b78a5fe25ea74969c2768c23fb,121,38,190,40,201,0,0,0,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__Phycisphaera; s__uncultured_Planctomycetales,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__Phycisphaera, s__uncultured_Planctomycetales,0.992370947,No
ea75e1a6bd78e465cc24305460904204,0,0,0,0,0,24,0,0,d__Bacteria; p__Firmicutes; c__Bacilli; o__Entomoplasmatales; f__type_III; g__type_III; s__uncultured_Entomoplasmatales,d__Bacteria,p__Firmicutes,c__Bacilli,o__Entomoplasmatales,f__type_III,g__type_III, s__uncultured_Entomoplasmatales,0.789743747,No
9c1f24d8a09d96ab4f4d2ffbdebc7098,110,0,29,90,36,49,63,30,d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Sva0996_marine_group; s__uncultured_bacterium,d__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__Microtrichaceae,g__Sva0996_marine_group, s__uncultured_bacterium,0.973187345,No
101637aba474a6614786486ad42acb11,81,0,30,0,0,159,219,0,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,NA,0.999999999,No
98f6a519879bb935f3611a5a200322ff,0,697,0,0,35,0,0,97,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__JGI_0000069-P22; f__JGI_0000069-P22; g__JGI_0000069-P22; s__uncultured_bacterium,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__JGI_0000069-P22,f__JGI_0000069-P22,g__JGI_0000069-P22, s__uncultured_bacterium,0.811696126,No
0414f363ce81b9c06cfb54ef47b70f13,0,0,0,0,0,530,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Endozoicomonadaceae; g__Endozoicomonas; s__Endozoicomonas_acroporae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Endozoicomonadaceae,g__Endozoicomonas, s__Endozoicomonas_acroporae,0.953891469,No
fe8a0b273dcb1244e3d1ef769592dc6c,140,0,0,0,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Shimia,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Shimia,NA,0.982655107,No
18eb929cf9350e0af65cf863c2786858,0,0,0,0,0,0,148,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pasteurellaceae; g__Haemophilus,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Pasteurellaceae,g__Haemophilus,NA,0.984955091,No
d33d84f90d2924040cf2eb66c7abe2fc,118,0,55,0,0,45,0,0,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Ligilactobacillus,NA,0.999999851,No
355125e51ae04d2b38da4e215527f59f,49,0,0,0,0,323,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_fragi,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas, s__Pseudomonas_fragi,0.76025659,No
88e90d7d56eaf0524b29482c983bb998,0,35,0,0,493,0,0,75,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Fusibacteraceae; g__Fusibacter; s__Acidaminobacter_sp.,d__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Fusibacteraceae,g__Fusibacter, s__Acidaminobacter_sp.,0.991732055,No
d8f61d9d464289ee7071d6075aa53219,46,58,0,51,100,410,0,100,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Epibacterium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Epibacterium,NA,0.835969909,No
82c37fedfddf78d3f001214e0f077ec6,0,0,0,0,0,4,0,0,d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta_2; s__uncultured_Spirochaetes,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Spirochaeta_2, s__uncultured_Spirochaetes,0.994137668,No
bd6f3e4fbbda33979fcde2f651439706,0,34,0,112,50,37,24,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,NA,NA,0.999999976,No
dfcf4a90aede46aeaf4540ccceafb040,0,59,0,33,648,0,0,54,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,NA,0.999953397,No
84b6d182fadc355ae5f46d3757b2219f,30,0,0,485,0,51,0,203,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Saccharospirillaceae; g__Thalassolituus; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Saccharospirillaceae,g__Thalassolituus, s__uncultured_bacterium,0.961702006,No
bbae6ed124f4d6b48435a964a95c8418,54,0,0,0,0,0,120,0,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium,d__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,NA,0.999988446,No
d80d8bb906ebf923f2d264561060020e,66,10,0,32,38,150,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Erythrobacter,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Erythrobacter,NA,0.941163261,No
24522f7485582e07564aed7c426af59d,0,0,0,0,0,49,78,0,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales-Selenomonadales,f__Veillonellaceae,g__Veillonella,NA,1,No
4f7891e3f49e6a1603df14f964fe4889,0,106,17,72,39,73,0,146,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Vibrio; s__Vibrio_fortis,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Vibrionaceae,g__Vibrio, s__Vibrio_fortis,0.858625202,No
06bfd6608071f821cad7a145527bf0cb,0,7,0,98,60,0,0,16,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Alteromonadaceae; g__Alteromonas,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Alteromonadaceae,g__Alteromonas,NA,0.96877272,No
3d31df2dba1f8ab12fabf62a857c0c40,8,92,0,128,155,117,0,164,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__uncultured; s__unidentified_marine,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,f__Micavibrionaceae,g__uncultured, s__unidentified_marine,0.995509554,No
28dcdd9b1c3874441804b6256c7c14fe,0,0,0,0,22,0,0,0,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,NA,NA,NA,NA,1,No
4a3065e375987e2177566b3a12e8b91a,359,4,0,39,64,0,0,134,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02; s__uncultured_bacterium,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02, s__uncultured_bacterium,0.957830474,No
